customerID,Churn,InternetService,StreamingTV,tenure,Contract,MonthlyCharges
7752-XUSCI,Yes,Fiber optic,Yes,60,Month-to-month,105.9
5647-FXOTP,No,Fiber optic,Yes,60,Month-to-month,105.9
2172-EJXVF,No,Fiber optic,Yes,71,One year,105.9
8777-MBMTS,No,Fiber optic,Yes,65,Two year,105.85
4525-VZCZG,No,Fiber optic,Yes,54,One year,105.85
2249-YPRNG,Yes,Fiber optic,Yes,20,Month-to-month,105.85
1104-TNLZA,No,Fiber optic,Yes,28,Month-to-month,105.8
3858-XHYJO,No,Fiber optic,Yes,40,One year,105.75
8999-XXGNS,No,Fiber optic,Yes,72,One year,105.75
0308-GIQJT,No,Fiber optic,Yes,71,One year,105.75
2056-EVGZL,No,Fiber optic,Yes,68,One year,105.75
6900-PXRMS,Yes,Fiber optic,Yes,26,Month-to-month,105.75
5569-IDSEY,No,Fiber optic,Yes,71,One year,105.7
4753-PADAS,No,Fiber optic,Yes,67,One year,105.7
1421-HCERK,No,Fiber optic,Yes,30,Month-to-month,105.7
8868-WOZGU,Yes,Fiber optic,Yes,28,Month-to-month,105.7
2722-VOJQL,Yes,Fiber optic,Yes,64,One year,105.65
8111-SLLHI,Yes,Fiber optic,Yes,39,Month-to-month,105.65
0266-CLZKZ,No,Fiber optic,Yes,67,Two year,105.65
3186-AJIEK,No,Fiber optic,Yes,66,Two year,105.65
0853-TWRVK,No,Fiber optic,No,72,Two year,105.6
5897-ZYEKH,No,Fiber optic,Yes,67,One year,105.6
5285-MVEHD,No,Fiber optic,Yes,56,One year,105.6
0401-WDBXM,No,Fiber optic,Yes,72,Two year,105.55
4446-BZKHU,Yes,Fiber optic,Yes,61,Month-to-month,105.55
0678-RLHVP,No,Fiber optic,Yes,53,Two year,105.55
3363-DTIVD,No,Fiber optic,Yes,71,Two year,105.55
4323-OHFOW,No,Fiber optic,Yes,70,One year,105.55
0193-ESZXP,Yes,Fiber optic,Yes,58,One year,105.5
1090-ESELR,No,Fiber optic,Yes,72,Two year,105.5
7207-RMRDB,Yes,Fiber optic,Yes,65,Month-to-month,105.5
5129-JLPIS,No,Fiber optic,Yes,25,Month-to-month,105.5
5339-TJFEK,No,Fiber optic,Yes,62,Month-to-month,105.5
4389-UEFCZ,No,Fiber optic,Yes,72,Two year,105.5
0479-HMSWA,No,Fiber optic,Yes,26,Two year,105.45
8677-HDZEE,No,Fiber optic,Yes,56,Month-to-month,105.45
1060-ENTOF,No,Fiber optic,No,67,One year,105.4
5174-ITUMV,No,Fiber optic,Yes,67,One year,105.4
6048-UWKAL,No,Fiber optic,Yes,69,Two year,105.4
4191-XOVOM,No,Fiber optic,Yes,63,Month-to-month,105.4
7055-VKGDA,Yes,Fiber optic,Yes,54,One year,105.4
9586-JGQKH,No,Fiber optic,Yes,64,Two year,105.4
2697-NQBPF,No,Fiber optic,Yes,34,Month-to-month,105.35
8059-UDZFY,No,Fiber optic,Yes,33,Month-to-month,105.35
2133-TSRRM,No,Fiber optic,Yes,34,Month-to-month,105.35
1576-PFZIW,No,Fiber optic,Yes,70,Two year,105.35
6050-FFXES,No,Fiber optic,Yes,69,Two year,105.35
0899-WZRSD,No,Fiber optic,Yes,56,Month-to-month,105.35
5947-SGKCL,No,Fiber optic,Yes,15,Month-to-month,105.35
9090-SGQXL,Yes,Fiber optic,Yes,68,Month-to-month,105.3
5965-GGPRW,No,Fiber optic,Yes,72,Two year,105.25
3419-SNJJD,Yes,Fiber optic,Yes,65,Month-to-month,105.25
4378-MYPGO,No,Fiber optic,Yes,68,Two year,105.25
8984-EYLLL,No,Fiber optic,Yes,64,Two year,105.25
6891-JPYFF,No,Fiber optic,Yes,48,Month-to-month,105.25
3567-PQTSO,No,Fiber optic,Yes,53,One year,105.25
4043-MKDTV,No,Fiber optic,Yes,71,Two year,105.25
7722-CVFXN,No,Fiber optic,Yes,54,One year,105.2
2165-VOEGB,Yes,Fiber optic,Yes,46,One year,105.2
9661-ACXBS,Yes,Fiber optic,Yes,42,Month-to-month,105.2
5440-VHLUL,No,Fiber optic,Yes,69,One year,105.2
7789-HKSBS,No,Fiber optic,Yes,42,One year,105.2
1448-CYWKC,No,Fiber optic,Yes,58,One year,105.2
1469-LBJQJ,No,Fiber optic,Yes,66,Month-to-month,105.2
5360-LJCNJ,No,Fiber optic,Yes,71,Two year,105.15
9408-HRXRK,No,Fiber optic,Yes,45,Month-to-month,105.15
5287-QWLKY,Yes,Fiber optic,Yes,71,Month-to-month,105.1
0207-MDKNV,Yes,Fiber optic,Yes,15,Month-to-month,105.1
5118-MUEYH,No,Fiber optic,Yes,48,Month-to-month,105.1
1090-PYKCI,No,Fiber optic,Yes,69,One year,105.1
2806-MLNTI,No,Fiber optic,Yes,52,One year,105.1
2874-YXVVA,No,Fiber optic,Yes,34,Month-to-month,105.1
3197-NNYNB,No,Fiber optic,Yes,65,Two year,105.1
7516-GMHUV,No,Fiber optic,Yes,50,Two year,105.05
5055-MGMGF,No,Fiber optic,Yes,65,Month-to-month,105.05
7544-ZVIKX,No,Fiber optic,Yes,58,One year,105.05
2560-PPCHE,No,Fiber optic,Yes,65,One year,105.05
4484-GLZOU,Yes,Fiber optic,Yes,52,Month-to-month,105.05
6734-FQAJX,No,Fiber optic,Yes,67,Two year,105.05
6769-DCQLI,Yes,Fiber optic,Yes,52,One year,105.0
0392-BZIUW,No,Fiber optic,Yes,72,Two year,105.0
6837-HAEVO,No,Fiber optic,Yes,69,Two year,105.0
6518-LGAOV,Yes,Fiber optic,Yes,38,Month-to-month,105.0
3197-ARFOY,No,Fiber optic,Yes,19,Month-to-month,105.0
5985-BEHZK,No,Fiber optic,Yes,72,One year,105.0
3838-OZURD,Yes,Fiber optic,Yes,66,Month-to-month,105.0
7203-OYKCT,No,Fiber optic,Yes,72,One year,104.95
3170-GWYKC,No,Fiber optic,Yes,60,Month-to-month,104.95
9601-BRXPO,Yes,Fiber optic,Yes,25,Month-to-month,104.95
2786-GCDPI,No,Fiber optic,Yes,50,Month-to-month,104.95
5553-AOINX,No,Fiber optic,Yes,66,One year,104.9
2984-TBYKU,No,Fiber optic,No,72,Two year,104.9
2883-ILGWO,No,Fiber optic,Yes,57,Month-to-month,104.9
3001-CBHLQ,Yes,Fiber optic,Yes,32,Month-to-month,104.9
4815-YOSUK,No,Fiber optic,No,72,One year,104.9
2664-XJZNO,No,Fiber optic,Yes,72,Two year,104.9
9221-OTIVJ,Yes,Fiber optic,Yes,14,Month-to-month,104.85
0471-ARVMX,No,Fiber optic,Yes,62,One year,104.85
6807-SIWJI,No,Fiber optic,Yes,38,One year,104.85
9412-GHEEC,Yes,Fiber optic,Yes,40,Month-to-month,104.8
3552-CTCYF,No,Fiber optic,Yes,63,Two year,104.8
0100-DUVFC,No,Fiber optic,Yes,70,One year,104.8
5286-YHCVC,No,Fiber optic,Yes,72,Two year,104.8
7892-POOKP,Yes,Fiber optic,Yes,28,Month-to-month,104.8
4480-MBMLB,No,Fiber optic,Yes,36,One year,104.8
4612-THJBS,Yes,Fiber optic,Yes,56,One year,104.75
5193-QLVZB,No,Fiber optic,Yes,63,Two year,104.75
4840-ORQXB,No,Fiber optic,Yes,56,Month-to-month,104.75
6661-HBGWL,Yes,Fiber optic,Yes,42,Month-to-month,104.75
8634-CILSZ,Yes,Fiber optic,Yes,69,One year,104.7
9851-QXEEQ,Yes,Fiber optic,Yes,41,Month-to-month,104.7
2359-QWQUL,Yes,Fiber optic,Yes,39,One year,104.7
2001-EWBQU,No,Fiber optic,Yes,60,Two year,104.7
3324-OIRTO,No,Fiber optic,Yes,71,One year,104.65
5074-FBGHB,No,Fiber optic,Yes,64,One year,104.65
8329-UTMVM,No,Fiber optic,Yes,27,One year,104.65
3685-YLCMQ,Yes,Fiber optic,Yes,58,One year,104.65
8625-AZYZY,Yes,Fiber optic,Yes,24,Month-to-month,104.65
8466-PZBLH,No,Fiber optic,Yes,67,Two year,104.6
6680-NENYN,Yes,Fiber optic,Yes,43,Two year,104.6
6797-UCJHZ,No,Fiber optic,Yes,66,One year,104.6
9927-DSWDF,No,Fiber optic,Yes,22,Month-to-month,104.6
4913-EHYUI,Yes,Fiber optic,Yes,56,One year,104.55
6408-OTUBZ,No,Fiber optic,Yes,66,One year,104.55
5149-TGWDZ,No,Fiber optic,Yes,21,One year,104.55
0565-JUPYD,No,Fiber optic,Yes,63,One year,104.5
5370-IIVVL,No,Fiber optic,Yes,37,One year,104.5
6771-XWBDM,Yes,Fiber optic,Yes,57,Month-to-month,104.5
8552-OBVRU,No,Fiber optic,Yes,48,Month-to-month,104.5
8123-QBNAZ,No,Fiber optic,Yes,36,Month-to-month,104.5
0093-XWZFY,Yes,Fiber optic,Yes,40,Month-to-month,104.5
8952-WCVCD,No,Fiber optic,Yes,41,One year,104.45
5376-PCKNB,No,Fiber optic,Yes,72,One year,104.45
5732-IKGQH,No,Fiber optic,Yes,52,One year,104.45
8818-DOPVL,No,Fiber optic,Yes,46,Month-to-month,104.45
3597-YASZG,No,Fiber optic,Yes,70,Two year,104.45
5995-SNNEW,No,Fiber optic,Yes,23,Month-to-month,104.45
7124-UGSUR,Yes,Fiber optic,Yes,61,One year,104.4
5219-YIPTK,Yes,Fiber optic,Yes,33,Month-to-month,104.4
4423-YLHDV,Yes,Fiber optic,Yes,21,Month-to-month,104.4
2080-CAZNM,No,Fiber optic,Yes,41,Month-to-month,104.4
7940-UQQUG,No,Fiber optic,Yes,64,One year,104.4
6603-QWSPR,No,Fiber optic,Yes,46,Two year,104.4
5802-ADBRC,No,Fiber optic,Yes,50,One year,104.4
2324-EFHVG,No,Fiber optic,Yes,64,Two year,104.4
0654-HMSHN,Yes,Fiber optic,Yes,21,Month-to-month,104.4
2519-LBNQL,No,Fiber optic,Yes,60,One year,104.35
5956-YHHRX,No,Fiber optic,Yes,21,Month-to-month,104.35
2378-VTKDH,No,Fiber optic,Yes,65,Month-to-month,104.35
1550-EENBN,No,Fiber optic,Yes,31,Month-to-month,104.35
7208-PSIHR,No,Fiber optic,Yes,70,Two year,104.3
0895-DQHEW,Yes,Fiber optic,Yes,54,Month-to-month,104.3
3096-JRDSO,Yes,Fiber optic,Yes,27,Month-to-month,104.3
9154-QDGTH,No,Fiber optic,Yes,43,One year,104.3
6616-AALSR,No,Fiber optic,Yes,65,Two year,104.3
6341-AEVKX,No,Fiber optic,Yes,62,One year,104.3
2360-RDGRO,No,Fiber optic,Yes,65,Month-to-month,104.25
6892-XPFPU,Yes,Fiber optic,Yes,24,Month-to-month,104.25
9821-BESNZ,No,Fiber optic,Yes,66,One year,104.25
4077-CROMM,Yes,Fiber optic,Yes,31,Month-to-month,104.2
5385-SUIRI,Yes,Fiber optic,Yes,52,Month-to-month,104.2
9874-QLCLH,Yes,Fiber optic,Yes,17,Month-to-month,104.2
5716-LIBJC,No,Fiber optic,Yes,13,One year,104.15
6728-DKUCO,No,Fiber optic,Yes,72,One year,104.15
0917-EZOLA,Yes,Fiber optic,Yes,72,Two year,104.15
4088-YLDSU,Yes,Fiber optic,Yes,55,One year,104.15
9168-INPSZ,No,Fiber optic,Yes,44,Month-to-month,104.15
8313-NDOIA,No,Fiber optic,Yes,24,Month-to-month,104.15
6257-DTAYD,No,Fiber optic,Yes,71,Two year,104.15
7694-VLBWQ,Yes,Fiber optic,Yes,67,One year,104.1
6353-BRMMA,No,Fiber optic,Yes,54,Month-to-month,104.1
6374-NTQLP,No,Fiber optic,Yes,72,Two year,104.1
5678-VFNEQ,No,Fiber optic,Yes,71,One year,104.1
2107-FBPTK,No,Fiber optic,Yes,30,Month-to-month,104.1
0960-HUWBM,No,Fiber optic,Yes,65,Two year,104.1
3384-CTMSF,No,Fiber optic,Yes,47,Month-to-month,104.1
6305-YLBMM,Yes,Fiber optic,Yes,69,One year,104.05
2927-CVULT,No,Fiber optic,No,53,Two year,104.05
3763-GCZHZ,Yes,Fiber optic,Yes,66,One year,104.05
2325-WINES,No,Fiber optic,Yes,32,One year,104.05
8089-UZWLX,No,Fiber optic,Yes,71,Two year,104.05
7572-KPVKK,No,Fiber optic,Yes,62,Two year,104.05
4391-RESHN,Yes,Fiber optic,Yes,23,Month-to-month,104.05
0868-VJRDR,No,Fiber optic,Yes,64,Two year,104.05
7036-TYDEC,No,Fiber optic,Yes,69,Two year,104.0
4853-RULSV,Yes,Fiber optic,Yes,70,Two year,104.0
2252-JHJGE,No,Fiber optic,Yes,61,One year,104.0
4129-LYCOI,No,Fiber optic,Yes,67,Two year,104.0
3001-UNBTL,No,Fiber optic,Yes,29,Month-to-month,103.95
5502-RLUYV,Yes,Fiber optic,Yes,69,Month-to-month,103.95
4488-KQFDT,No,Fiber optic,Yes,61,One year,103.95
8033-VCZGH,No,Fiber optic,Yes,50,One year,103.95
0877-SDMBN,Yes,Fiber optic,Yes,54,One year,103.95
7663-YJHSN,No,Fiber optic,Yes,72,Two year,103.95
9958-MEKUC,No,Fiber optic,No,72,Two year,103.95
5519-YLDGW,Yes,Fiber optic,Yes,21,Month-to-month,103.9
8433-WPJTV,No,Fiber optic,Yes,65,One year,103.9
2830-LEWOA,No,Fiber optic,Yes,61,One year,103.9
3804-RVTGV,Yes,Fiber optic,Yes,50,Month-to-month,103.85
7181-OQCUT,No,Fiber optic,Yes,21,Month-to-month,103.85
2038-LLMLM,No,Fiber optic,Yes,48,Month-to-month,103.85
6646-VRFOL,Yes,Fiber optic,Yes,53,Month-to-month,103.85
4097-YODCF,No,Fiber optic,Yes,34,One year,103.8
9919-YLNNG,No,Fiber optic,Yes,42,Month-to-month,103.8
8267-ZNYVZ,Yes,Fiber optic,Yes,33,One year,103.75
6646-QVXLR,Yes,Fiber optic,Yes,62,One year,103.75
7251-LJBQN,No,Fiber optic,Yes,40,One year,103.75
3413-DHLPB,No,Fiber optic,Yes,60,Month-to-month,103.75
4822-LPTYJ,No,Fiber optic,Yes,72,Two year,103.75
0862-PRCBS,No,Fiber optic,Yes,68,Two year,103.75
0280-XJGEX,Yes,Fiber optic,Yes,49,Month-to-month,103.7
1842-EZJMK,Yes,Fiber optic,Yes,50,Month-to-month,103.7
0036-IHMOT,No,Fiber optic,Yes,55,One year,103.7
2750-BJLSB,No,Fiber optic,Yes,47,One year,103.7
5136-KCKGI,Yes,Fiber optic,Yes,33,One year,103.7
6749-UTDVX,No,Fiber optic,Yes,72,Two year,103.65
3005-TYFRD,No,Fiber optic,Yes,55,Month-to-month,103.65
2832-KJCRD,No,Fiber optic,Yes,38,Month-to-month,103.65
3932-IJWDZ,No,Fiber optic,Yes,45,Month-to-month,103.65
9129-UXERG,No,Fiber optic,Yes,18,Month-to-month,103.6
7426-GSWPO,No,Fiber optic,Yes,64,Month-to-month,103.5
1035-IPQPU,No,Fiber optic,Yes,63,Month-to-month,103.5
7774-OJSXI,Yes,Fiber optic,Yes,31,One year,103.45
9801-GDWGV,Yes,Fiber optic,Yes,39,Month-to-month,103.45
4298-OYIFC,No,Fiber optic,Yes,15,Month-to-month,103.45
1343-EHPYB,Yes,Fiber optic,Yes,63,Month-to-month,103.4
4816-OKWNX,No,Fiber optic,Yes,50,One year,103.4
8809-RIHDD,Yes,Fiber optic,Yes,72,Two year,103.4
5449-FIBXJ,Yes,Fiber optic,Yes,19,Month-to-month,103.3
8715-KKTFG,No,Fiber optic,Yes,61,One year,103.3
2357-COQEK,Yes,Fiber optic,Yes,28,Month-to-month,103.3
4800-CZMPC,Yes,Fiber optic,Yes,48,One year,103.25
2239-JALAW,Yes,Fiber optic,Yes,58,One year,103.25
9625-QNLUX,No,Fiber optic,Yes,68,Two year,103.25
6766-HFKLA,No,Fiber optic,Yes,56,Two year,103.2
2530-FMFXO,No,Fiber optic,Yes,56,Two year,103.2
2234-XADUH,No,Fiber optic,Yes,72,One year,103.2
5696-CEIQJ,No,Fiber optic,Yes,67,Two year,103.15
4832-VRBMR,No,Fiber optic,Yes,65,One year,103.15
1442-OKRJE,No,Fiber optic,Yes,66,One year,103.15
7047-FWEYA,No,Fiber optic,Yes,46,One year,103.15
7975-TZMLR,No,Fiber optic,Yes,47,One year,103.1
3086-RUCRN,No,Fiber optic,No,66,Month-to-month,103.1
2931-XIQBR,No,Fiber optic,Yes,50,One year,103.05
4188-FRABG,No,Fiber optic,Yes,57,Month-to-month,103.05
4062-HBMOS,No,Fiber optic,Yes,52,Month-to-month,103.05
8133-ANHHJ,No,Fiber optic,No,49,One year,103.0
7142-HVGBG,Yes,Fiber optic,Yes,43,Month-to-month,103.0
2034-CGRHZ,Yes,Fiber optic,Yes,24,Month-to-month,102.95
4550-VBOFE,Yes,Fiber optic,Yes,70,Month-to-month,102.95
0639-TSIQW,Yes,Fiber optic,Yes,67,Month-to-month,102.95
4199-QHJNM,No,Fiber optic,Yes,67,Two year,102.9
7134-MJPDY,No,Fiber optic,Yes,66,One year,102.85
6402-ZFPPI,Yes,Fiber optic,Yes,25,Month-to-month,102.8
4658-HCOHW,Yes,Fiber optic,Yes,21,Month-to-month,102.8
4983-CLMLV,No,Fiber optic,Yes,52,Month-to-month,102.7
3352-ALMCK,No,Fiber optic,Yes,40,Month-to-month,102.65
2878-RMWXY,No,Fiber optic,No,72,Two year,102.65
2019-HDCZY,No,Fiber optic,Yes,63,Two year,102.6
2439-LYPMQ,No,Fiber optic,Yes,38,Month-to-month,102.6
3058-HJCUY,Yes,Fiber optic,Yes,41,One year,102.6
0365-BZUWY,No,Fiber optic,Yes,17,Month-to-month,102.55
0330-BGYZE,No,Fiber optic,Yes,60,One year,102.5
9432-RUVSL,No,Fiber optic,Yes,48,Two year,102.5
6097-EQISJ,Yes,Fiber optic,Yes,66,One year,102.45
1347-KTTTA,No,Fiber optic,Yes,64,One year,102.45
0201-MIBOL,No,Fiber optic,Yes,66,Two year,102.4
7233-DRTRF,No,Fiber optic,Yes,63,Month-to-month,102.4
0520-FDVVT,Yes,Fiber optic,Yes,35,One year,102.35
0871-URUWO,Yes,Fiber optic,Yes,13,Month-to-month,102.25
0481-SUMCB,No,Fiber optic,Yes,45,One year,102.15
9076-AXYIK,No,Fiber optic,Yes,64,Two year,102.1
0348-SDKOL,Yes,Fiber optic,Yes,58,Month-to-month,102.1
8979-CAMGB,No,Fiber optic,Yes,64,One year,102.1
6999-CHVCF,No,Fiber optic,No,68,Two year,102.1
4238-JSSWH,No,Fiber optic,Yes,35,Month-to-month,102.05
5445-PZWGX,Yes,Fiber optic,No,62,One year,102.0
4676-MQUEA,No,Fiber optic,Yes,50,One year,101.9
7056-IMHCC,Yes,Fiber optic,Yes,53,Month-to-month,101.9
9323-HGFWY,No,Fiber optic,Yes,27,One year,101.9
6967-QIQRV,No,Fiber optic,Yes,15,One year,101.9
0402-CQAJN,Yes,Fiber optic,Yes,37,Month-to-month,101.9
2474-BRUCM,Yes,Fiber optic,Yes,40,Month-to-month,101.85
3629-ZNKXA,No,Fiber optic,Yes,17,Month-to-month,101.8
2623-DRYAM,No,Fiber optic,Yes,70,One year,101.75
1723-HKXJQ,Yes,Fiber optic,Yes,42,Month-to-month,101.75
8903-WMRNW,No,Fiber optic,Yes,15,Month-to-month,101.75
0580-PIQHM,No,Fiber optic,No,41,One year,101.6
5628-RKIFK,No,Fiber optic,Yes,49,Month-to-month,101.55
0406-BPDVR,Yes,Fiber optic,Yes,54,One year,101.5
1028-FFNJK,No,Fiber optic,Yes,30,Month-to-month,101.5
2692-BUCFV,No,Fiber optic,Yes,29,Month-to-month,101.45
9600-NAXZN,Yes,Fiber optic,Yes,43,Month-to-month,101.4
4958-XCBDQ,Yes,Fiber optic,Yes,35,Month-to-month,101.4
5298-GSTLM,No,Fiber optic,Yes,60,One year,101.4
2603-HVKCG,No,Fiber optic,Yes,31,Month-to-month,101.4
2452-KDRRH,No,Fiber optic,Yes,67,Month-to-month,101.4
0125-LZQXK,Yes,Fiber optic,Yes,15,Month-to-month,101.35
6500-JVEGC,No,Fiber optic,Yes,68,One year,101.35
2809-ZMYOQ,No,Fiber optic,Yes,32,Month-to-month,101.35
8429-XIBUM,Yes,Fiber optic,Yes,22,Month-to-month,101.35
4553-DVPZG,No,Fiber optic,Yes,62,Month-to-month,101.35
1335-HQMKX,No,Fiber optic,Yes,72,One year,101.35
0019-EFAEP,No,Fiber optic,Yes,72,Two year,101.3
4289-DTDKW,Yes,Fiber optic,Yes,40,Month-to-month,101.3
4884-TVUQF,No,Fiber optic,No,57,Two year,101.3
6693-FRIRW,No,Fiber optic,Yes,18,Month-to-month,101.3
7748-UMTRK,No,Fiber optic,Yes,30,Month-to-month,101.3
5569-OUICF,Yes,Fiber optic,Yes,28,Month-to-month,101.3
5811-IWXYM,No,Fiber optic,Yes,52,One year,101.25
0886-QGENL,Yes,Fiber optic,Yes,27,Month-to-month,101.25
0147-ESWWR,No,Fiber optic,Yes,39,Month-to-month,101.25
4597-NUCQV,Yes,Fiber optic,Yes,24,Month-to-month,101.25
3663-MITLP,Yes,Fiber optic,Yes,15,Month-to-month,101.25
3167-SNQPL,No,Fiber optic,Yes,38,Month-to-month,101.15
7182-OVLBJ,No,Fiber optic,Yes,62,Two year,101.15
8378-LKJAF,No,Fiber optic,Yes,38,Month-to-month,101.15
3716-LRGXK,No,Fiber optic,Yes,60,Two year,101.15
4455-BFSPD,No,Fiber optic,Yes,61,One year,101.15
2014-MKGMH,No,Fiber optic,Yes,46,One year,101.1
0680-DFNNY,Yes,Fiber optic,Yes,15,Month-to-month,101.1
9825-YCXWZ,No,Fiber optic,Yes,41,One year,101.1
4523-WXCEF,Yes,Fiber optic,Yes,59,Month-to-month,101.1
6029-WTIPC,Yes,Fiber optic,Yes,37,Month-to-month,101.1
5453-YBTWV,No,Fiber optic,Yes,70,Two year,101.1
1095-WGNGG,No,Fiber optic,Yes,61,Two year,101.05
7901-TBKJX,No,Fiber optic,Yes,56,Month-to-month,101.05
2430-USGXP,Yes,Fiber optic,Yes,24,Month-to-month,101.05
2898-MRKPI,No,Fiber optic,Yes,68,One year,101.05
2521-NPUZR,No,Fiber optic,No,70,Two year,101.0
4433-JCGCG,Yes,Fiber optic,Yes,46,Month-to-month,101.0
8374-XGEJJ,Yes,Fiber optic,Yes,43,Month-to-month,101.0
5828-AVIPD,Yes,Fiber optic,Yes,19,One year,100.95
8402-EIVQS,No,Fiber optic,Yes,67,One year,100.9
7879-CGSFV,No,Fiber optic,Yes,55,One year,100.9
9848-JQJTX,No,Fiber optic,Yes,72,Two year,100.9
2696-ECXKC,No,Fiber optic,Yes,55,One year,100.9
2040-VZIKE,No,Fiber optic,Yes,49,Month-to-month,100.85
0899-LIIBW,No,Fiber optic,Yes,34,Month-to-month,100.85
7881-INRLC,Yes,Fiber optic,Yes,45,Month-to-month,100.85
6851-WEFYX,No,Fiber optic,Yes,35,Month-to-month,100.8
1013-QCWAM,No,Fiber optic,Yes,66,Month-to-month,100.8
8510-AWCXC,Yes,Fiber optic,Yes,13,Month-to-month,100.8
2293-IJWPS,No,Fiber optic,Yes,57,One year,100.75
3756-VNWDH,No,Fiber optic,Yes,65,One year,100.75
9079-LWTFD,No,Fiber optic,Yes,47,Month-to-month,100.75
7587-AOVVU,No,Fiber optic,Yes,27,Month-to-month,100.75
7315-WYOAW,No,Fiber optic,Yes,13,Month-to-month,100.75
5590-BYNII,Yes,Fiber optic,Yes,22,Month-to-month,100.75
7641-EUYET,Yes,Fiber optic,Yes,46,Month-to-month,100.7
3096-WPXBT,No,Fiber optic,No,61,One year,100.7
0265-PSUAE,No,Fiber optic,Yes,16,Month-to-month,100.7
5781-BKHOP,No,Fiber optic,Yes,72,Two year,100.65
3791-LGQCY,Yes,Fiber optic,Yes,56,Month-to-month,100.65
7392-YYPYJ,No,Fiber optic,Yes,22,Month-to-month,100.65
5671-UUNXD,No,Fiber optic,Yes,50,One year,100.65
5278-PNYOX,No,Fiber optic,Yes,49,Two year,100.65
3768-NLUBH,Yes,Fiber optic,Yes,57,Month-to-month,100.6
3190-XFANI,Yes,Fiber optic,Yes,49,One year,100.6
8384-FZBJK,No,Fiber optic,Yes,57,Month-to-month,100.6
1932-UEDCX,No,Fiber optic,Yes,33,Month-to-month,100.6
6481-ESCNL,No,Fiber optic,Yes,29,Month-to-month,100.55
2924-KHUVI,No,Fiber optic,Yes,56,One year,100.55
7663-ZTEGJ,No,Fiber optic,No,29,One year,100.55
0218-QNVAS,No,Fiber optic,Yes,71,One year,100.55
1217-VASWC,No,Fiber optic,Yes,43,One year,100.55
8761-NSOBC,Yes,Fiber optic,Yes,44,Month-to-month,100.55
7549-MYGPK,Yes,Fiber optic,Yes,63,Month-to-month,100.55
6615-NGGZJ,Yes,Fiber optic,Yes,14,Month-to-month,100.55
7641-TQFHN,No,Fiber optic,Yes,39,Two year,100.55
8809-XKHMD,No,Fiber optic,No,72,Two year,100.55
0512-FLFDW,No,Fiber optic,Yes,60,One year,100.5
0434-CSFON,No,Fiber optic,Yes,47,Month-to-month,100.5
8840-DQLGN,Yes,Fiber optic,Yes,35,Month-to-month,100.5
6463-HHXJR,No,Fiber optic,Yes,71,Two year,100.5
7714-YXSMB,No,Fiber optic,Yes,26,Month-to-month,100.5
8982-NHAVY,No,Fiber optic,Yes,27,One year,100.5
6116-RFVHN,No,Fiber optic,Yes,34,Month-to-month,100.45
1116-DXXDF,No,Fiber optic,Yes,39,Two year,100.45
8659-IOOPU,No,Fiber optic,No,71,Two year,100.45
9139-WQQDY,Yes,Fiber optic,Yes,49,One year,100.45
7029-RPUAV,Yes,Fiber optic,Yes,17,Month-to-month,100.45
4998-IKFSE,No,Fiber optic,Yes,30,Month-to-month,100.45
1641-RQDAY,No,Fiber optic,Yes,32,Month-to-month,100.4
8216-AZUUZ,No,Fiber optic,Yes,42,Two year,100.4
6847-KJLTS,No,Fiber optic,Yes,58,Month-to-month,100.4
1482-OXZSY,No,Fiber optic,Yes,30,Month-to-month,100.4
9330-IJWIO,Yes,Fiber optic,Yes,13,Month-to-month,100.35
8091-TTVAX,No,Fiber optic,Yes,58,One year,100.35
0516-OOHAR,No,Fiber optic,Yes,28,One year,100.35
2800-QQUSO,No,Fiber optic,Yes,42,Month-to-month,100.3
4710-FDUIZ,Yes,Fiber optic,Yes,56,One year,100.3
0853-NWIFK,No,Fiber optic,Yes,45,One year,100.3
5447-WZAFP,No,Fiber optic,Yes,53,One year,100.3
5816-QVHRX,No,Fiber optic,Yes,37,Month-to-month,100.3
8375-KVTHK,No,Fiber optic,Yes,68,One year,100.3
3253-HKOKL,No,Fiber optic,Yes,52,One year,100.3
5223-UZAVK,No,Fiber optic,Yes,64,One year,100.3
0939-YAPAF,Yes,Fiber optic,Yes,35,Month-to-month,100.25
3393-FMZPV,Yes,Fiber optic,Yes,25,Month-to-month,100.25
6199-IWKGC,No,Fiber optic,Yes,46,One year,100.25
9402-ROUMJ,No,Fiber optic,No,67,One year,100.25
7272-QDCKA,No,Fiber optic,Yes,28,One year,100.2
4817-VYYWS,Yes,Fiber optic,Yes,30,Month-to-month,100.2
3621-CEOVK,Yes,Fiber optic,Yes,14,Month-to-month,100.2
4366-CTOUZ,No,Fiber optic,Yes,50,Two year,100.2
0324-BRPCJ,Yes,Fiber optic,Yes,68,Month-to-month,100.2
9028-LIHRP,No,Fiber optic,Yes,71,Two year,100.2
2382-BCKQJ,Yes,Fiber optic,Yes,62,One year,100.15
4837-QUSFT,No,Fiber optic,Yes,65,One year,100.15
9094-AZPHK,No,Fiber optic,Yes,15,Month-to-month,100.15
9233-PSYHO,No,Fiber optic,Yes,45,One year,100.15
3162-KKZXO,No,Fiber optic,Yes,55,One year,100.15
0596-BQCEQ,Yes,Fiber optic,Yes,62,Month-to-month,100.15
5515-AKOAJ,Yes,Fiber optic,Yes,54,Month-to-month,100.1
2578-JQPHZ,No,Fiber optic,Yes,44,Two year,100.1
